Student,Course,Day,Hour,Activity Type,Scheduled,Attended
1476,31,Tuesday,10:00,Workshop,1,1
1476,88,Tuesday,12:00,Lecture,1,1
1476,88,Thursday,9:00,Workshop,1,1
1476,88,Thursday,10:00,Workshop,1,0
1476,76,Thursday,17:00,Lecture,1,1
1476,76,Friday,16:00,Lecture,1,1
1476,76,Monday,12:00,Computer Workshop,1,1
707,77,Thursday,15:00,Lecture,1,1
707,77,Friday,9:00,Lecture,1,1
707,77,Thursday,16:00,Workshop,1,1
707,59,Monday,17:00,Lecture,1,1
707,59,Thursday,10:00,Lecture,1,1
707,59,Tuesday,15:00,Workshop,1,1
707,88,Tuesday,12:00,Lecture,1,1
707,88,Thursday,9:00,Workshop,1,1
707,88,Thursday,10:00,Workshop,1,0
707,76,Thursday,17:00,Lecture,1,1
707,76,Friday,16:00,Lecture,1,1
707,76,Monday,12:00,Computer Workshop,1,1
2258,77,Thursday,15:00,Lecture,1,1
2258,77,Friday,9:00,Lecture,1,1
2258,77,Thursday,16:00,Workshop,1,1
2258,59,Monday,17:00,Lecture,1,1
2258,59,Thursday,10:00,Lecture,1,1
2258,59,Tuesday,15:00,Workshop,1,1
2258,88,Tuesday,12:00,Lecture,1,1
2258,88,Thursday,9:00,Workshop,1,1
2258,88,Thursday,10:00,Workshop,1,0
2258,76,Thursday,17:00,Lecture,1,1
2258,76,Friday,16:00,Lecture,1,1
2258,76,Monday,12:00,Computer Workshop,1,1
1880,77,Thursday,15:00,Lecture,1,1
1880,77,Friday,9:00,Lecture,1,1
1880,77,Thursday,16:00,Workshop,1,1
1880,31,Monday,16:00,Lecture,1,1
1880,31,Wednesday,16:00,Lecture,1,1
1880,31,Tuesday,10:00,Workshop,1,1
1880,59,Monday,17:00,Lecture,1,1
1880,59,Thursday,10:00,Lecture,1,1
1880,59,Tuesday,15:00,Workshop,1,1
1880,54,Wednesday,12:00,Lecture,1,1
1880,54,Friday,14:00,Lecture,1,1
1880,54,Tuesday,16:00,Workshop,1,1
1880,76,Thursday,17:00,Lecture,1,1
1880,76,Friday,16:00,Lecture,1,1
1880,76,Monday,12:00,Computer Workshop,1,1
1120,77,Thursday,15:00,Lecture,1,1
1120,77,Friday,9:00,Lecture,1,1
1120,77,Thursday,16:00,Workshop,1,1
1120,31,Monday,16:00,Lecture,1,1
1120,31,Wednesday,16:00,Lecture,1,1
1120,31,Tuesday,10:00,Workshop,1,1
1120,59,Monday,17:00,Lecture,1,1
1120,59,Thursday,10:00,Lecture,1,1
1120,59,Tuesday,15:00,Workshop,1,1
1120,88,Tuesday,12:00,Lecture,1,1
1120,88,Thursday,9:00,Workshop,1,1
1120,88,Thursday,10:00,Workshop,1,0
1120,76,Thursday,17:00,Lecture,1,1
1120,76,Friday,16:00,Lecture,1,1
1120,76,Monday,12:00,Computer Workshop,1,1
1803,77,Thursday,15:00,Lecture,1,1
1803,77,Friday,9:00,Lecture,1,1
1803,77,Thursday,16:00,Workshop,1,1
1803,31,Monday,16:00,Lecture,1,1
1803,31,Wednesday,16:00,Lecture,1,1
1803,31,Tuesday,10:00,Workshop,1,1
1803,88,Tuesday,12:00,Lecture,1,1
1803,88,Thursday,9:00,Workshop,1,1
1803,88,Thursday,10:00,Workshop,1,0
1803,76,Thursday,17:00,Lecture,1,1
1803,76,Friday,16:00,Lecture,1,1
1803,76,Monday,12:00,Computer Workshop,1,1
3118,77,Thursday,15:00,Lecture,1,1
3118,77,Friday,9:00,Lecture,1,1
3118,77,Thursday,16:00,Workshop,1,1
3118,59,Monday,17:00,Lecture,1,1
3118,59,Thursday,10:00,Lecture,1,1
3118,59,Tuesday,15:00,Workshop,1,1
3118,76,Thursday,17:00,Lecture,1,1
3118,76,Friday,16:00,Lecture,1,1
3118,76,Monday,12:00,Computer Workshop,1,1
2920,77,Thursday,15:00,Lecture,1,1
2920,77,Friday,9:00,Lecture,1,1
2920,77,Thursday,16:00,Workshop,1,1
2920,31,Monday,16:00,Lecture,1,1
2920,31,Wednesday,16:00,Lecture,1,1
2920,31,Tuesday,10:00,Workshop,1,1
2920,88,Tuesday,12:00,Lecture,1,1
2920,88,Thursday,9:00,Workshop,1,1
2920,88,Thursday,10:00,Workshop,1,0
2920,48,Tuesday,17:00,Lecture,1,1
2920,48,Wednesday,17:00,Lecture,1,1
2920,48,Thursday,14:00,Workshop,1,1
2920,76,Thursday,17:00,Lecture,1,1
2920,76,Friday,16:00,Lecture,1,1
2920,76,Monday,12:00,Computer Workshop,1,1
251,77,Thursday,15:00,Lecture,1,1
251,77,Friday,9:00,Lecture,1,1
251,77,Thursday,16:00,Workshop,1,1
251,31,Monday,16:00,Lecture,1,1
251,31,Wednesday,16:00,Lecture,1,1
251,31,Tuesday,10:00,Workshop,1,1
251,59,Monday,17:00,Lecture,1,1
251,59,Thursday,10:00,Lecture,1,1
251,59,Tuesday,15:00,Workshop,1,1
251,54,Wednesday,12:00,Lecture,1,1
251,54,Friday,14:00,Lecture,1,1
251,54,Tuesday,16:00,Workshop,1,1
251,88,Tuesday,12:00,Lecture,1,1
251,88,Thursday,9:00,Workshop,1,1
251,88,Thursday,10:00,Workshop,1,0
251,76,Thursday,17:00,Lecture,1,1
251,76,Friday,16:00,Lecture,1,1
251,76,Monday,12:00,Computer Workshop,1,1
1474,77,Thursday,15:00,Lecture,1,1
1474,77,Friday,9:00,Lecture,1,1
1474,77,Thursday,16:00,Workshop,1,1
1474,97,Tuesday,9:00,Lecture,1,1
1474,97,Friday,12:00,Lecture,1,1
1474,97,Friday,11:00,Workshop,1,1
1474,88,Tuesday,12:00,Lecture,1,1
1474,88,Thursday,9:00,Workshop,1,1
1474,88,Thursday,10:00,Workshop,1,0
1474,48,Tuesday,17:00,Lecture,1,1
1474,48,Wednesday,17:00,Lecture,1,1
1474,48,Thursday,14:00,Workshop,1,1
1474,76,Thursday,17:00,Lecture,1,1
1474,76,Friday,16:00,Lecture,1,1
1474,76,Monday,12:00,Computer Workshop,1,1
2547,77,Thursday,15:00,Lecture,1,1
2547,77,Friday,9:00,Lecture,1,1
2547,77,Thursday,16:00,Workshop,1,1
2547,31,Monday,16:00,Lecture,1,1
2547,31,Wednesday,16:00,Lecture,1,1
2547,31,Tuesday,10:00,Workshop,1,1
2547,59,Monday,17:00,Lecture,1,1
2547,59,Thursday,10:00,Lecture,1,1
2547,59,Tuesday,15:00,Workshop,1,1
2547,54,Wednesday,12:00,Lecture,1,1
2547,54,Friday,14:00,Lecture,1,1
2547,54,Tuesday,16:00,Workshop,1,1
2547,76,Thursday,17:00,Lecture,1,1
2547,76,Friday,16:00,Lecture,1,1
2547,76,Monday,12:00,Computer Workshop,1,1
1352,77,Thursday,15:00,Lecture,1,1
1352,77,Friday,9:00,Lecture,1,1
1352,77,Thursday,16:00,Workshop,1,1
1352,31,Monday,16:00,Lecture,1,1
1352,31,Wednesday,16:00,Lecture,1,1
1352,31,Tuesday,10:00,Workshop,1,1
1352,88,Tuesday,12:00,Lecture,1,1
1352,88,Thursday,9:00,Workshop,1,1
1352,88,Thursday,10:00,Workshop,1,0
1352,76,Thursday,17:00,Lecture,1,1
1352,76,Friday,16:00,Lecture,1,1
1352,76,Monday,12:00,Computer Workshop,1,1
1352,25,Monday,13:00,Lecture,1,1
1352,25,Thursday,13:00,Lecture,1,1
1352,25,Wednesday,12:00,Workshop,1,1
335,77,Thursday,15:00,Lecture,1,1
335,77,Friday,9:00,Lecture,1,1
335,77,Thursday,16:00,Workshop,1,1
335,97,Tuesday,9:00,Lecture,1,1
335,97,Friday,12:00,Lecture,1,1
335,97,Friday,11:00,Workshop,1,1
335,88,Tuesday,12:00,Lecture,1,1
335,88,Thursday,9:00,Workshop,1,1
335,88,Thursday,10:00,Workshop,1,0
335,48,Tuesday,17:00,Lecture,1,1
335,48,Wednesday,17:00,Lecture,1,1
335,48,Thursday,14:00,Workshop,1,1
335,76,Thursday,17:00,Lecture,1,1
335,76,Friday,16:00,Lecture,1,1
335,76,Monday,12:00,Computer Workshop,1,1
11,77,Thursday,15:00,Lecture,1,1
11,77,Friday,9:00,Lecture,1,1
11,77,Thursday,16:00,Workshop,1,1
11,48,Tuesday,17:00,Lecture,1,1
11,48,Wednesday,17:00,Lecture,1,1
11,48,Thursday,14:00,Workshop,1,1
11,76,Thursday,17:00,Lecture,1,1
11,76,Friday,16:00,Lecture,1,1
11,76,Monday,12:00,Computer Workshop,1,1
945,77,Thursday,15:00,Lecture,1,1
945,77,Friday,9:00,Lecture,1,1
945,77,Thursday,16:00,Workshop,1,1
945,31,Monday,16:00,Lecture,1,1
945,31,Wednesday,16:00,Lecture,1,1
945,31,Tuesday,10:00,Workshop,1,1
945,59,Monday,17:00,Lecture,1,1
945,59,Thursday,10:00,Lecture,1,1
945,59,Tuesday,15:00,Workshop,1,1
945,54,Wednesday,12:00,Lecture,1,1
945,54,Friday,14:00,Lecture,1,1
945,54,Tuesday,16:00,Workshop,1,1
945,76,Thursday,17:00,Lecture,1,1
945,76,Friday,16:00,Lecture,1,1
945,76,Monday,12:00,Computer Workshop,1,1
2154,77,Thursday,15:00,Lecture,1,1
2154,77,Friday,9:00,Lecture,1,1
2154,77,Thursday,16:00,Workshop,1,1
2154,97,Tuesday,9:00,Lecture,1,1
2154,97,Friday,12:00,Lecture,1,1
2154,97,Friday,11:00,Workshop,1,1
2154,76,Thursday,17:00,Lecture,1,1
2154,76,Friday,16:00,Lecture,1,1
2154,76,Monday,12:00,Computer Workshop,1,1
1087,77,Thursday,15:00,Lecture,1,1
1087,77,Friday,9:00,Lecture,1,1
1087,77,Thursday,16:00,Workshop,1,1
1087,76,Thursday,17:00,Lecture,1,1
1087,76,Friday,16:00,Lecture,1,1
1087,76,Monday,12:00,Computer Workshop,1,1
957,77,Thursday,15:00,Lecture,1,1
957,77,Friday,9:00,Lecture,1,1
957,77,Thursday,16:00,Workshop,1,1
957,31,Monday,16:00,Lecture,1,1
957,31,Wednesday,16:00,Lecture,1,1
957,31,Tuesday,10:00,Workshop,1,1
957,88,Tuesday,12:00,Lecture,1,1
957,88,Thursday,9:00,Workshop,1,1
957,88,Thursday,10:00,Workshop,1,0
957,48,Tuesday,17:00,Lecture,1,1
957,48,Wednesday,17:00,Lecture,1,1
957,48,Thursday,14:00,Workshop,1,1
957,76,Thursday,17:00,Lecture,1,1
957,76,Friday,16:00,Lecture,1,1
957,76,Monday,12:00,Computer Workshop,1,1
2189,77,Thursday,15:00,Lecture,1,1
2189,77,Friday,9:00,Lecture,1,1
2189,77,Thursday,16:00,Workshop,1,1
2189,31,Monday,16:00,Lecture,1,1
2189,31,Wednesday,16:00,Lecture,1,1
2189,31,Tuesday,10:00,Workshop,1,1
2189,59,Monday,17:00,Lecture,1,1
2189,59,Thursday,10:00,Lecture,1,1
2189,59,Tuesday,15:00,Workshop,1,1
2189,54,Wednesday,12:00,Lecture,1,1
2189,54,Friday,14:00,Lecture,1,1
2189,54,Tuesday,16:00,Workshop,1,1
2189,88,Tuesday,12:00,Lecture,1,1
2189,88,Thursday,9:00,Workshop,1,1
2189,88,Thursday,10:00,Workshop,1,0
2189,76,Thursday,17:00,Lecture,1,1
2189,76,Friday,16:00,Lecture,1,1
2189,76,Monday,12:00,Computer Workshop,1,1
843,77,Thursday,15:00,Lecture,1,1
843,77,Friday,9:00,Lecture,1,1
843,77,Thursday,16:00,Workshop,1,1
843,59,Monday,17:00,Lecture,1,1
843,59,Thursday,10:00,Lecture,1,1
843,59,Tuesday,15:00,Workshop,1,1
843,88,Tuesday,12:00,Lecture,1,1
843,88,Thursday,9:00,Workshop,1,1
843,88,Thursday,10:00,Workshop,1,0
843,76,Thursday,17:00,Lecture,1,1
843,76,Friday,16:00,Lecture,1,1
843,76,Monday,12:00,Computer Workshop,1,1
2437,77,Thursday,15:00,Lecture,1,1
2437,77,Friday,9:00,Lecture,1,1
2437,77,Thursday,16:00,Workshop,1,1
2437,59,Monday,17:00,Lecture,1,1
2437,59,Thursday,10:00,Lecture,1,1
2437,59,Tuesday,15:00,Workshop,1,1
2437,88,Tuesday,12:00,Lecture,1,1
2437,88,Thursday,9:00,Workshop,1,1
2437,88,Thursday,10:00,Workshop,1,0
2437,76,Thursday,17:00,Lecture,1,1
2437,76,Friday,16:00,Lecture,1,1
2437,76,Monday,12:00,Computer Workshop,1,1
1937,77,Thursday,15:00,Lecture,1,1
1937,77,Friday,9:00,Lecture,1,1
1937,77,Thursday,16:00,Workshop,1,1
1937,59,Monday,17:00,Lecture,1,1
1937,59,Thursday,10:00,Lecture,1,1
1937,59,Tuesday,15:00,Workshop,1,1
1937,88,Tuesday,12:00,Lecture,1,1
1937,88,Thursday,9:00,Workshop,1,1
1937,88,Thursday,10:00,Workshop,1,0
1937,76,Thursday,17:00,Lecture,1,1
1937,76,Friday,16:00,Lecture,1,1
1937,76,Monday,12:00,Computer Workshop,1,1
1937,25,Monday,13:00,Lecture,1,1
1937,25,Thursday,13:00,Lecture,1,1
1937,25,Wednesday,12:00,Workshop,1,1
1881,77,Thursday,15:00,Lecture,1,1
1881,77,Friday,9:00,Lecture,1,1
1881,77,Thursday,16:00,Workshop,1,1
1881,59,Monday,17:00,Lecture,1,1
1881,59,Thursday,10:00,Lecture,1,1
1881,59,Tuesday,15:00,Workshop,1,1
1881,88,Tuesday,12:00,Lecture,1,1
1881,88,Thursday,9:00,Workshop,1,1
1881,88,Thursday,10:00,Workshop,1,0
1881,76,Thursday,17:00,Lecture,1,1
1881,76,Friday,16:00,Lecture,1,1
1881,76,Monday,12:00,Computer Workshop,1,1
817,77,Thursday,15:00,Lecture,1,1
817,77,Friday,9:00,Lecture,1,1
817,77,Thursday,16:00,Workshop,1,1
817,31,Monday,16:00,Lecture,1,1
817,31,Wednesday,16:00,Lecture,1,1
817,31,Tuesday,10:00,Workshop,1,1
817,88,Tuesday,12:00,Lecture,1,1
817,88,Thursday,9:00,Workshop,1,1
817,88,Thursday,10:00,Workshop,1,0
817,76,Thursday,17:00,Lecture,1,1
817,76,Friday,16:00,Lecture,1,1
817,76,Monday,12:00,Computer Workshop,1,1
2181,77,Thursday,15:00,Lecture,1,1
2181,77,Friday,9:00,Lecture,1,1
2181,77,Thursday,16:00,Workshop,1,1
2181,31,Monday,16:00,Lecture,1,1
2181,31,Wednesday,16:00,Lecture,1,1
2181,31,Tuesday,10:00,Workshop,1,1
2181,59,Monday,17:00,Lecture,1,1
2181,59,Thursday,10:00,Lecture,1,1
2181,59,Tuesday,15:00,Workshop,1,1
2181,54,Wednesday,12:00,Lecture,1,1
2181,54,Friday,14:00,Lecture,1,1
2181,54,Tuesday,16:00,Workshop,1,1
903,77,Thursday,15:00,Lecture,1,1
903,77,Friday,9:00,Lecture,1,1
903,77,Thursday,16:00,Workshop,1,1
903,97,Tuesday,9:00,Lecture,1,1
903,97,Friday,12:00,Lecture,1,1
903,97,Friday,11:00,Workshop,1,1
903,88,Tuesday,12:00,Lecture,1,1
903,88,Thursday,9:00,Workshop,1,1
903,88,Thursday,10:00,Workshop,1,0
903,76,Thursday,17:00,Lecture,1,1
903,76,Friday,16:00,Lecture,1,1
903,76,Monday,12:00,Computer Workshop,1,1
586,77,Thursday,15:00,Lecture,1,1
586,77,Friday,9:00,Lecture,1,1
586,77,Thursday,16:00,Workshop,1,1
586,59,Monday,17:00,Lecture,1,1
586,59,Thursday,10:00,Lecture,1,1
586,59,Tuesday,15:00,Workshop,1,1
586,88,Tuesday,12:00,Lecture,1,1
586,88,Thursday,9:00,Workshop,1,1
586,88,Thursday,10:00,Workshop,1,0
586,48,Tuesday,17:00,Lecture,1,1
586,48,Wednesday,17:00,Lecture,1,1
586,48,Thursday,14:00,Workshop,1,1
586,76,Thursday,17:00,Lecture,1,1
586,76,Friday,16:00,Lecture,1,1
586,76,Monday,12:00,Computer Workshop,1,1
2590,77,Thursday,15:00,Lecture,1,1
2590,77,Friday,9:00,Lecture,1,1
2590,77,Thursday,16:00,Workshop,1,1
2590,59,Monday,17:00,Lecture,1,1
2590,59,Thursday,10:00,Lecture,1,1
2590,59,Tuesday,15:00,Workshop,1,1
2590,88,Tuesday,12:00,Lecture,1,1
2590,88,Thursday,9:00,Workshop,1,1
2590,88,Thursday,10:00,Workshop,1,0
2590,76,Thursday,17:00,Lecture,1,1
2590,76,Friday,16:00,Lecture,1,1
2590,76,Monday,12:00,Computer Workshop,1,1
13,77,Thursday,15:00,Lecture,1,1
13,77,Friday,9:00,Lecture,1,1
13,77,Thursday,16:00,Workshop,1,1
13,31,Monday,16:00,Lecture,1,1
13,31,Wednesday,16:00,Lecture,1,1
13,31,Tuesday,10:00,Workshop,1,1
13,59,Monday,17:00,Lecture,1,1
13,59,Thursday,10:00,Lecture,1,1
13,59,Tuesday,15:00,Workshop,1,1
13,54,Wednesday,12:00,Lecture,1,1
13,54,Friday,14:00,Lecture,1,1
13,54,Tuesday,16:00,Workshop,1,1
13,76,Thursday,17:00,Lecture,1,1
13,76,Friday,16:00,Lecture,1,1
13,76,Monday,12:00,Computer Workshop,1,1
2094,77,Thursday,15:00,Lecture,1,1
2094,77,Friday,9:00,Lecture,1,1
2094,77,Thursday,16:00,Workshop,1,1
2094,97,Tuesday,9:00,Lecture,1,1
2094,97,Friday,12:00,Lecture,1,1
2094,97,Friday,11:00,Workshop,1,1
2094,88,Tuesday,12:00,Lecture,1,1
2094,88,Thursday,9:00,Workshop,1,1
2094,88,Thursday,10:00,Workshop,1,0
2094,48,Tuesday,17:00,Lecture,1,1
2094,48,Wednesday,17:00,Lecture,1,1
2094,48,Thursday,14:00,Workshop,1,1
2094,76,Thursday,17:00,Lecture,1,1
2094,76,Friday,16:00,Lecture,1,1
2094,76,Monday,12:00,Computer Workshop,1,1
3112,77,Thursday,15:00,Lecture,1,1
3112,77,Friday,9:00,Lecture,1,1
3112,77,Thursday,16:00,Workshop,1,1
3112,88,Tuesday,12:00,Lecture,1,1
3112,88,Thursday,9:00,Workshop,1,1
3112,88,Thursday,10:00,Workshop,1,0
3112,76,Thursday,17:00,Lecture,1,1
3112,76,Friday,16:00,Lecture,1,1
3112,76,Monday,12:00,Computer Workshop,1,1
958,77,Thursday,15:00,Lecture,1,1
958,77,Friday,9:00,Lecture,1,1
958,77,Thursday,16:00,Workshop,1,1
958,59,Monday,17:00,Lecture,1,1
958,59,Thursday,10:00,Lecture,1,1
958,59,Tuesday,15:00,Workshop,1,1
958,76,Thursday,17:00,Lecture,1,1
958,76,Friday,16:00,Lecture,1,1
958,76,Monday,12:00,Computer Workshop,1,1
1751,77,Thursday,15:00,Lecture,1,1
1751,77,Friday,9:00,Lecture,1,1
1751,77,Thursday,16:00,Workshop,1,1
1751,31,Monday,16:00,Lecture,1,1
1751,31,Wednesday,16:00,Lecture,1,1
1751,31,Tuesday,10:00,Workshop,1,1
1751,88,Tuesday,12:00,Lecture,1,1
1751,88,Thursday,9:00,Workshop,1,1
1751,88,Thursday,10:00,Workshop,1,0
1751,48,Tuesday,17:00,Lecture,1,1
1751,48,Wednesday,17:00,Lecture,1,1
1751,48,Thursday,14:00,Workshop,1,1
1751,76,Thursday,17:00,Lecture,1,1
1751,76,Friday,16:00,Lecture,1,1
1751,76,Monday,12:00,Computer Workshop,1,1
1996,77,Thursday,15:00,Lecture,1,1
1996,77,Friday,9:00,Lecture,1,1
1996,77,Thursday,16:00,Workshop,1,1
1996,59,Monday,17:00,Lecture,1,1
1996,59,Thursday,10:00,Lecture,1,1
1996,59,Tuesday,15:00,Workshop,1,1
1996,88,Tuesday,12:00,Lecture,1,1
1996,88,Thursday,9:00,Workshop,1,1
1996,88,Thursday,10:00,Workshop,1,0
1996,76,Thursday,17:00,Lecture,1,1
1996,76,Friday,16:00,Lecture,1,1
1996,76,Monday,12:00,Computer Workshop,1,1
345,77,Thursday,15:00,Lecture,1,1
345,77,Friday,9:00,Lecture,1,1
345,77,Thursday,16:00,Workshop,1,1
345,59,Monday,17:00,Lecture,1,1
345,59,Thursday,10:00,Lecture,1,1
345,59,Tuesday,15:00,Workshop,1,1
345,76,Thursday,17:00,Lecture,1,1
345,76,Friday,16:00,Lecture,1,1
345,76,Monday,12:00,Computer Workshop,1,1
2479,77,Thursday,15:00,Lecture,1,1
2479,77,Friday,9:00,Lecture,1,1
2479,77,Thursday,16:00,Workshop,1,1
2479,59,Monday,17:00,Lecture,1,1
2479,59,Thursday,10:00,Lecture,1,1
2479,59,Tuesday,15:00,Workshop,1,1
2479,88,Tuesday,12:00,Lecture,1,1
2479,88,Thursday,9:00,Workshop,1,1
2479,88,Thursday,10:00,Workshop,1,0
2479,48,Tuesday,17:00,Lecture,1,1
2479,48,Wednesday,17:00,Lecture,1,1
2479,48,Thursday,14:00,Workshop,1,1
2479,76,Thursday,17:00,Lecture,1,1
2479,76,Friday,16:00,Lecture,1,1
2479,76,Monday,12:00,Computer Workshop,1,1
3096,77,Thursday,15:00,Lecture,1,1
3096,77,Friday,9:00,Lecture,1,1
3096,77,Thursday,16:00,Workshop,1,1
3096,97,Tuesday,9:00,Lecture,1,1
3096,97,Friday,12:00,Lecture,1,1
3096,97,Friday,11:00,Workshop,1,1
3096,88,Tuesday,12:00,Lecture,1,1
3096,88,Thursday,9:00,Workshop,1,1
3096,88,Thursday,10:00,Workshop,1,0
3096,76,Thursday,17:00,Lecture,1,1
3096,76,Friday,16:00,Lecture,1,1
3096,76,Monday,12:00,Computer Workshop,1,1
3096,25,Monday,13:00,Lecture,1,1
3096,25,Thursday,13:00,Lecture,1,1
3096,25,Wednesday,12:00,Workshop,1,1
2977,77,Thursday,15:00,Lecture,1,1
2977,77,Friday,9:00,Lecture,1,1
2977,77,Thursday,16:00,Workshop,1,1
2977,88,Tuesday,12:00,Lecture,1,1
2977,88,Thursday,9:00,Workshop,1,1
2977,88,Thursday,10:00,Workshop,1,0
2977,48,Tuesday,17:00,Lecture,1,1
2977,48,Wednesday,17:00,Lecture,1,1
2977,48,Thursday,14:00,Workshop,1,1
2977,76,Thursday,17:00,Lecture,1,1
2977,76,Friday,16:00,Lecture,1,1
2977,76,Monday,12:00,Computer Workshop,1,1
2977,25,Monday,13:00,Lecture,1,1
2977,25,Thursday,13:00,Lecture,1,1
2977,25,Wednesday,12:00,Workshop,1,1
2426,77,Thursday,15:00,Lecture,1,1
2426,77,Friday,9:00,Lecture,1,1
2426,77,Thursday,16:00,Workshop,1,1
2426,31,Monday,16:00,Lecture,1,1
2426,31,Wednesday,16:00,Lecture,1,1
2426,31,Tuesday,10:00,Workshop,1,1
2426,59,Monday,17:00,Lecture,1,1
2426,59,Thursday,10:00,Lecture,1,1
2426,59,Tuesday,15:00,Workshop,1,1
2426,54,Wednesday,12:00,Lecture,1,1
2426,54,Friday,14:00,Lecture,1,1
2426,54,Tuesday,16:00,Workshop,1,1
2426,76,Thursday,17:00,Lecture,1,1
2426,76,Friday,16:00,Lecture,1,1
2426,76,Monday,12:00,Computer Workshop,1,1
766,77,Thursday,15:00,Lecture,1,1
766,77,Friday,9:00,Lecture,1,1
766,77,Thursday,16:00,Workshop,1,1
766,59,Monday,17:00,Lecture,1,1
766,59,Thursday,10:00,Lecture,1,1
766,59,Tuesday,15:00,Workshop,1,1
766,88,Tuesday,12:00,Lecture,1,1
766,88,Thursday,9:00,Workshop,1,1
766,88,Thursday,10:00,Workshop,1,0
766,48,Tuesday,17:00,Lecture,1,1
766,48,Wednesday,17:00,Lecture,1,1
766,48,Thursday,14:00,Workshop,1,1
766,76,Thursday,17:00,Lecture,1,1
766,76,Friday,16:00,Lecture,1,1
766,76,Monday,12:00,Computer Workshop,1,1
2295,77,Thursday,15:00,Lecture,1,1
2295,77,Friday,9:00,Lecture,1,1
2295,77,Thursday,16:00,Workshop,1,1
2295,49,Tuesday,14:00,Lecture,1,1
2295,49,Wednesday,13:00,Lecture,1,1
2295,49,Monday,10:00,Workshop,1,1
2295,88,Tuesday,12:00,Lecture,1,1
2295,88,Thursday,9:00,Workshop,1,1
2295,88,Thursday,10:00,Workshop,1,0
2295,87,Monday,14:00,Lecture,1,1
2295,87,Wednesday,12:00,Lecture,1,1
2295,87,Thursday,12:00,Lecture,1,1
2295,87,Friday,11:00,Lecture,1,1
2295,87,Wednesday,9:00,Workshop,1,1
2295,87,Wednesday,10:00,Workshop,1,0
2295,76,Thursday,17:00,Lecture,1,1
2295,76,Friday,16:00,Lecture,1,1
2295,76,Monday,12:00,Computer Workshop,1,1
397,77,Thursday,15:00,Lecture,1,1
397,77,Friday,9:00,Lecture,1,1
397,77,Thursday,16:00,Workshop,1,1
397,97,Tuesday,9:00,Lecture,1,1
397,97,Friday,12:00,Lecture,1,1
397,97,Friday,11:00,Workshop,1,1
397,88,Tuesday,12:00,Lecture,1,1
397,88,Thursday,9:00,Workshop,1,1
397,88,Thursday,10:00,Workshop,1,0
397,76,Thursday,17:00,Lecture,1,1
397,76,Friday,16:00,Lecture,1,1
397,76,Monday,12:00,Computer Workshop,1,1
397,25,Monday,13:00,Lecture,1,1
397,25,Thursday,13:00,Lecture,1,1
397,25,Wednesday,12:00,Workshop,1,1
2448,1,Friday,14:00,Workshop,1,1
1804,97,Tuesday,9:00,Lecture,1,1
1804,97,Friday,12:00,Lecture,1,1
1804,97,Friday,11:00,Workshop,1,1
1804,37,Wednesday,10:00,Lecture,1,1
1804,37,Friday,14:00,Lecture,1,1
1804,31,Monday,16:00,Lecture,1,1
1804,31,Wednesday,16:00,Lecture,1,1
1804,31,Tuesday,10:00,Workshop,1,1
1804,59,Monday,17:00,Lecture,1,1
1804,59,Thursday,10:00,Lecture,1,1
1804,59,Tuesday,15:00,Workshop,1,1
1899,97,Tuesday,9:00,Lecture,1,1
1899,97,Friday,12:00,Lecture,1,1
1899,97,Friday,11:00,Workshop,1,1
1899,59,Monday,17:00,Lecture,1,1
1899,59,Thursday,10:00,Lecture,1,1
1899,59,Tuesday,15:00,Workshop,1,1
1899,54,Wednesday,12:00,Lecture,1,1
1899,54,Friday,14:00,Lecture,1,1
1899,54,Tuesday,16:00,Workshop,1,1
1899,88,Tuesday,12:00,Lecture,1,1
1899,88,Thursday,9:00,Workshop,1,1
1899,88,Thursday,10:00,Workshop,1,0
1899,76,Thursday,17:00,Lecture,1,1
1899,76,Friday,16:00,Lecture,1,1
1899,76,Monday,12:00,Computer Workshop,1,1
1537,97,Tuesday,9:00,Lecture,1,0
1537,97,Friday,12:00,Lecture,1,1
1537,97,Friday,11:00,Workshop,1,1
1537,59,Monday,17:00,Lecture,1,1
1537,59,Thursday,10:00,Lecture,1,1
1537,59,Tuesday,15:00,Workshop,1,1
1537,98,Wednesday,10:00,Lecture,1,1
1537,98,Tuesday,9:00,Workshop,1,1
1537,98,Tuesday,10:00,Workshop,1,0
1537,22,Monday,12:00,Lecture,1,1
1537,22,Tuesday,12:00,Lecture,1,1
1537,22,Tuesday,13:00,Workshop,1,1
368,97,Tuesday,9:00,Lecture,1,1
368,97,Friday,12:00,Lecture,1,1
368,97,Friday,11:00,Workshop,1,1
368,59,Monday,17:00,Lecture,1,1
368,59,Thursday,10:00,Lecture,1,1
368,59,Tuesday,15:00,Workshop,1,1
368,54,Wednesday,12:00,Lecture,1,1
368,54,Friday,14:00,Lecture,1,1
368,54,Tuesday,16:00,Workshop,1,1
368,88,Tuesday,12:00,Lecture,1,1
368,88,Thursday,9:00,Workshop,1,1
368,88,Thursday,10:00,Workshop,1,0
368,76,Thursday,17:00,Lecture,1,1
368,76,Friday,16:00,Lecture,1,1
368,76,Monday,12:00,Computer Workshop,1,1
474,97,Tuesday,9:00,Lecture,1,1
474,97,Friday,12:00,Lecture,1,1
474,97,Friday,11:00,Workshop,1,1
474,58,Monday,15:00,Lecture,1,1
474,58,Wednesday,15:00,Lecture,1,1
474,58,Thursday,14:00,Lecture,1,1
