Student,Course,Day,Hour,Activity Type,Scheduled,Attended
2042,87,Tuesday,12:00,Lecture,1,1
2042,87,Wednesday,11:00,Lecture,1,1
2042,87,Thursday,12:00,Lecture,1,1
2042,87,Friday,11:00,Lecture,1,1
2042,87,Monday,9:00,Workshop,1,1
2042,87,Monday,10:00,Workshop,1,0
2042,61,Tuesday,10:00,Lecture,1,1
2042,61,Friday,17:00,Lecture,1,1
2042,61,Tuesday,9:00,Workshop,1,1
2042,61,Tuesday,10:00,Lecture,1,1
341,64,Monday,14:00,Lecture,1,1
341,64,Wednesday,10:00,Lecture,1,1
341,64,Tuesday,17:00,Workshop,1,1
341,52,Wednesday,16:00,Lecture,1,1
341,52,Thursday,16:00,Lecture,1,1
805,64,Monday,14:00,Lecture,1,1
805,64,Wednesday,10:00,Lecture,1,1
805,64,Tuesday,17:00,Workshop,1,1
805,74,Monday,12:00,Lecture,1,1
805,74,Tuesday,11:00,Lecture,1,1
805,74,Friday,9:00,Workshop,1,1
805,74,Friday,10:00,Workshop,1,0
805,90,Wednesday,16:00,Lecture,1,1
805,90,Thursday,11:00,Lecture,1,1
805,90,Friday,15:00,Workshop,1,1
805,103,Monday,10:00,Lecture,1,1
805,103,Friday,17:00,Lecture,1,1
805,103,Thursday,14:00,Workshop,1,1
805,92,Tuesday,16:00,Lecture,1,1
805,92,Wednesday,9:00,Lecture,1,1
805,92,Wednesday,14:00,Computer Workshop,1,1
805,87,Tuesday,12:00,Lecture,1,1
805,87,Wednesday,11:00,Lecture,1,1
805,87,Thursday,12:00,Lecture,1,1
805,87,Friday,11:00,Lecture,1,1
805,87,Monday,9:00,Workshop,1,1
805,87,Monday,10:00,Workshop,1,0
243,64,Monday,14:00,Lecture,1,1
243,64,Wednesday,10:00,Lecture,1,1
243,64,Tuesday,17:00,Workshop,1,1
243,92,Tuesday,16:00,Lecture,1,1
243,92,Wednesday,9:00,Lecture,1,1
243,92,Wednesday,14:00,Computer Workshop,1,1
243,87,Tuesday,12:00,Lecture,1,1
243,87,Wednesday,11:00,Lecture,1,1
243,87,Thursday,12:00,Lecture,1,1
243,87,Friday,11:00,Lecture,1,1
243,87,Monday,9:00,Workshop,1,1
243,87,Monday,10:00,Workshop,1,0
3115,64,Monday,14:00,Lecture,1,1
3115,64,Wednesday,10:00,Lecture,1,1
3115,64,Tuesday,17:00,Workshop,1,1
3115,74,Monday,12:00,Lecture,1,1
3115,74,Tuesday,11:00,Lecture,1,1
3115,74,Friday,9:00,Workshop,1,0
3115,74,Friday,10:00,Workshop,1,0
3115,79,Thursday,17:00,Lecture,1,1
3115,79,Friday,16:00,Lecture,1,1
3115,79,Friday,9:00,Workshop,1,1
3115,79,Friday,10:00,Workshop,1,0
3115,29,Thursday,13:00,Lecture,1,1
3115,29,Wednesday,12:00,Workshop,1,1
3115,29,Friday,12:00,Computer Workshop,1,1
3115,92,Tuesday,16:00,Lecture,1,1
3115,92,Wednesday,9:00,Lecture,1,1
3115,92,Wednesday,14:00,Computer Workshop,1,1
3115,87,Tuesday,12:00,Lecture,1,1
3115,87,Wednesday,11:00,Lecture,1,1
3115,87,Thursday,12:00,Lecture,1,1
3115,87,Friday,11:00,Lecture,1,1
3115,87,Monday,9:00,Workshop,1,1
3115,87,Monday,10:00,Workshop,1,0
2519,64,Monday,14:00,Lecture,1,1
2519,64,Wednesday,10:00,Lecture,1,1
2519,64,Tuesday,17:00,Workshop,1,1
2519,90,Wednesday,16:00,Lecture,1,1
2519,90,Thursday,11:00,Lecture,1,1
2519,90,Friday,15:00,Workshop,1,1
2519,103,Monday,10:00,Lecture,1,1
2519,103,Friday,17:00,Lecture,1,1
2519,103,Thursday,14:00,Workshop,1,1
2519,92,Tuesday,16:00,Lecture,1,1
2519,92,Wednesday,9:00,Lecture,1,1
2519,92,Wednesday,14:00,Computer Workshop,1,1
2519,73,Thursday,16:00,Lecture,1,1
2519,73,Friday,16:00,Lecture,1,1
2519,73,Thursday,9:00,Workshop,1,1
2519,73,Thursday,10:00,Workshop,1,0
2519,87,Tuesday,12:00,Lecture,1,1
2519,87,Wednesday,11:00,Lecture,1,1
2519,87,Thursday,12:00,Lecture,1,1
2519,87,Friday,11:00,Lecture,1,1
2519,87,Monday,9:00,Workshop,1,1
2519,87,Monday,10:00,Workshop,1,0
881,64,Monday,14:00,Lecture,1,1
881,64,Wednesday,10:00,Lecture,1,1
881,64,Tuesday,17:00,Workshop,1,1
881,75,Monday,13:00,Lecture,1,1
881,75,Friday,11:00,Lecture,1,1
881,75,Thursday,9:00,Workshop,1,1
881,75,Thursday,10:00,Workshop,1,0
881,90,Wednesday,16:00,Lecture,1,1
881,90,Thursday,11:00,Lecture,1,1
881,90,Friday,15:00,Workshop,1,1
881,103,Monday,10:00,Lecture,1,1
881,103,Friday,17:00,Lecture,1,1
881,103,Thursday,14:00,Workshop,1,1
881,92,Tuesday,16:00,Lecture,1,1
881,92,Wednesday,9:00,Lecture,1,1
881,92,Wednesday,14:00,Computer Workshop,1,1
881,87,Tuesday,12:00,Lecture,1,1
881,87,Wednesday,11:00,Lecture,1,1
881,87,Thursday,12:00,Lecture,1,1
881,87,Friday,11:00,Lecture,1,0
881,87,Monday,9:00,Workshop,1,1
881,87,Monday,10:00,Workshop,1,0
2993,64,Monday,14:00,Lecture,1,1
2993,64,Wednesday,10:00,Lecture,1,1
2993,64,Tuesday,17:00,Workshop,1,1
2993,67,Tuesday,14:00,Lecture,1,1
2993,67,Wednesday,17:00,Lecture,1,1
2993,67,Wednesday,15:00,Computer Workshop,1,1
2993,90,Wednesday,16:00,Lecture,1,1
2993,90,Thursday,11:00,Lecture,1,1
2993,90,Friday,15:00,Workshop,1,1
2993,103,Monday,10:00,Lecture,1,1
2993,103,Friday,17:00,Lecture,1,1
2993,103,Thursday,14:00,Workshop,1,1
2993,92,Tuesday,16:00,Lecture,1,1
2993,92,Wednesday,9:00,Lecture,1,1
2993,92,Wednesday,14:00,Computer Workshop,1,1
2993,87,Tuesday,12:00,Lecture,1,1
2993,87,Wednesday,11:00,Lecture,1,1
2993,87,Thursday,12:00,Lecture,1,1
2993,87,Friday,11:00,Lecture,1,1
2993,87,Monday,9:00,Workshop,1,1
2993,87,Monday,10:00,Workshop,1,0
1492,64,Monday,14:00,Lecture,1,1
1492,64,Wednesday,10:00,Lecture,1,1
1492,64,Tuesday,17:00,Workshop,1,1
1492,74,Monday,12:00,Lecture,1,1
1492,74,Tuesday,11:00,Lecture,1,1
1492,74,Friday,9:00,Workshop,1,1
1492,74,Friday,10:00,Workshop,1,0
1492,29,Thursday,13:00,Lecture,1,1
1492,29,Wednesday,12:00,Workshop,1,1
1492,29,Friday,12:00,Computer Workshop,1,1
1492,92,Tuesday,16:00,Lecture,1,1
1492,92,Wednesday,9:00,Lecture,1,1
1492,92,Wednesday,14:00,Computer Workshop,1,1
1492,87,Tuesday,12:00,Lecture,1,1
1492,87,Wednesday,11:00,Lecture,1,1
1492,87,Thursday,12:00,Lecture,1,1
1492,87,Friday,11:00,Lecture,1,1
1492,87,Monday,9:00,Workshop,1,1
1492,87,Monday,10:00,Workshop,1,0
1492,61,Tuesday,10:00,Lecture,1,1
1492,61,Friday,17:00,Lecture,1,1
1492,61,Tuesday,9:00,Workshop,1,1
1492,61,Tuesday,10:00,Lecture,1,1
970,64,Monday,14:00,Lecture,1,1
970,64,Wednesday,10:00,Lecture,1,1
970,64,Tuesday,17:00,Workshop,1,1
970,90,Wednesday,16:00,Lecture,1,1
970,90,Thursday,11:00,Lecture,1,1
970,90,Friday,15:00,Workshop,1,1
970,29,Thursday,13:00,Lecture,1,1
970,29,Wednesday,12:00,Workshop,1,1
970,29,Friday,12:00,Computer Workshop,1,1
970,92,Tuesday,16:00,Lecture,1,1
970,92,Wednesday,9:00,Lecture,1,1
970,92,Wednesday,14:00,Computer Workshop,1,1
970,87,Tuesday,12:00,Lecture,1,1
970,87,Wednesday,11:00,Lecture,1,1
970,87,Thursday,12:00,Lecture,1,1
970,87,Friday,11:00,Lecture,1,1
970,87,Monday,9:00,Workshop,1,1
970,87,Monday,10:00,Workshop,1,0
970,61,Tuesday,10:00,Lecture,1,1
970,61,Friday,17:00,Lecture,1,1
970,61,Tuesday,9:00,Workshop,1,1
970,61,Tuesday,10:00,Lecture,1,1
459,64,Monday,14:00,Lecture,1,1
459,64,Wednesday,10:00,Lecture,1,1
459,64,Tuesday,17:00,Workshop,1,1
459,74,Monday,12:00,Lecture,1,1
459,74,Tuesday,11:00,Lecture,1,1
459,74,Friday,9:00,Workshop,1,1
459,74,Friday,10:00,Workshop,1,0
459,90,Wednesday,16:00,Lecture,1,1
459,90,Thursday,11:00,Lecture,1,1
459,90,Friday,15:00,Workshop,1,1
459,92,Tuesday,16:00,Lecture,1,1
459,92,Wednesday,9:00,Lecture,1,1
459,92,Wednesday,14:00,Computer Workshop,1,1
459,73,Thursday,16:00,Lecture,1,1
459,73,Friday,16:00,Lecture,1,1
459,73,Thursday,9:00,Workshop,1,1
459,73,Thursday,10:00,Workshop,1,0
459,87,Tuesday,12:00,Lecture,1,1
459,87,Wednesday,11:00,Lecture,1,1
459,87,Thursday,12:00,Lecture,1,1
459,87,Friday,11:00,Lecture,1,1
459,87,Monday,9:00,Workshop,1,1
459,87,Monday,10:00,Workshop,1,0
1355,64,Monday,14:00,Lecture,1,1
1355,64,Wednesday,10:00,Lecture,1,1
1355,64,Tuesday,17:00,Workshop,1,1
1355,74,Monday,12:00,Lecture,1,1
1355,74,Tuesday,11:00,Lecture,1,1
1355,74,Friday,9:00,Workshop,1,1
1355,74,Friday,10:00,Workshop,1,0
1355,29,Thursday,13:00,Lecture,1,1
1355,29,Wednesday,12:00,Workshop,1,1
1355,29,Friday,12:00,Computer Workshop,1,1
1355,92,Tuesday,16:00,Lecture,1,1
1355,92,Wednesday,9:00,Lecture,1,1
1355,92,Wednesday,14:00,Computer Workshop,1,1
1355,87,Tuesday,12:00,Lecture,1,1
1355,87,Wednesday,11:00,Lecture,1,1
1355,87,Thursday,12:00,Lecture,1,1
1355,87,Friday,11:00,Lecture,1,1
1355,87,Monday,9:00,Workshop,1,1
1355,87,Monday,10:00,Workshop,1,0
1355,61,Tuesday,10:00,Lecture,1,1
1355,61,Friday,17:00,Lecture,1,1
1355,61,Tuesday,9:00,Workshop,1,1
1355,61,Tuesday,10:00,Lecture,1,1
1824,64,Monday,14:00,Lecture,1,1
1824,64,Wednesday,10:00,Lecture,1,1
1824,64,Tuesday,17:00,Workshop,1,1
1824,90,Wednesday,16:00,Lecture,1,1
1824,90,Thursday,11:00,Lecture,1,1
1824,90,Friday,15:00,Workshop,1,1
1824,103,Monday,10:00,Lecture,1,1
1824,103,Friday,17:00,Lecture,1,1
1824,103,Thursday,14:00,Workshop,1,1
1824,29,Thursday,13:00,Lecture,1,1
1824,29,Wednesday,12:00,Workshop,1,1
1824,29,Friday,12:00,Computer Workshop,1,1
1824,92,Tuesday,16:00,Lecture,1,1
1824,92,Wednesday,9:00,Lecture,1,1
1824,92,Wednesday,14:00,Computer Workshop,1,1
1824,87,Tuesday,12:00,Lecture,1,1
1824,87,Wednesday,11:00,Lecture,1,1
1824,87,Thursday,12:00,Lecture,1,1
1824,87,Friday,11:00,Lecture,1,1
1824,87,Monday,9:00,Workshop,1,1
1824,87,Monday,10:00,Workshop,1,0
2038,64,Monday,14:00,Lecture,1,1
2038,64,Wednesday,10:00,Lecture,1,1
2038,64,Tuesday,17:00,Workshop,1,1
2038,91,Wednesday,12:00,Lecture,1,1
2038,91,Thursday,15:00,Lecture,1,1
2038,91,Friday,16:00,Workshop,1,1
2038,103,Monday,10:00,Lecture,1,1
2038,103,Friday,17:00,Lecture,1,1
2038,103,Thursday,14:00,Workshop,1,1
2038,92,Tuesday,16:00,Lecture,1,1
2038,92,Wednesday,9:00,Lecture,1,1
2038,92,Wednesday,14:00,Computer Workshop,1,1
2038,87,Tuesday,12:00,Lecture,1,1
2038,87,Wednesday,11:00,Lecture,1,1
2038,87,Thursday,12:00,Lecture,1,1
2038,87,Friday,11:00,Lecture,1,1
2038,87,Monday,9:00,Workshop,1,1
2038,87,Monday,10:00,Workshop,1,0
2295,64,Monday,14:00,Lecture,1,1
2295,64,Wednesday,10:00,Lecture,1,1
2295,64,Tuesday,17:00,Workshop,1,1
2295,91,Wednesday,12:00,Lecture,1,1
2295,91,Thursday,15:00,Lecture,1,1
2295,91,Friday,16:00,Workshop,1,1
2295,90,Wednesday,16:00,Lecture,1,1
2295,90,Thursday,11:00,Lecture,1,1
2295,90,Friday,15:00,Workshop,1,1
2295,103,Monday,10:00,Lecture,1,1
2295,103,Friday,17:00,Lecture,1,1
2295,103,Thursday,14:00,Workshop,1,1
2295,92,Tuesday,16:00,Lecture,1,1
2295,92,Wednesday,9:00,Lecture,1,1
2295,92,Wednesday,14:00,Computer Workshop,1,1
2295,87,Tuesday,12:00,Lecture,1,1
2295,87,Wednesday,11:00,Lecture,1,1
2295,87,Thursday,12:00,Lecture,1,1
2295,87,Friday,11:00,Lecture,1,1
2295,87,Monday,9:00,Workshop,1,1
2295,87,Monday,10:00,Workshop,1,0
2909,64,Monday,14:00,Lecture,1,1
2909,64,Wednesday,10:00,Lecture,1,1
2909,64,Tuesday,17:00,Workshop,1,1
3134,64,Monday,14:00,Lecture,1,1
3134,64,Wednesday,10:00,Lecture,1,1
3134,64,Tuesday,17:00,Workshop,1,1
3134,74,Monday,12:00,Lecture,1,1
3134,74,Tuesday,11:00,Lecture,1,1
3134,74,Friday,9:00,Workshop,1,1
3134,74,Friday,10:00,Workshop,1,0
3134,90,Wednesday,16:00,Lecture,1,1
3134,90,Thursday,11:00,Lecture,1,1
3134,90,Friday,15:00,Workshop,1,1
3134,103,Monday,10:00,Lecture,1,1
3134,103,Friday,17:00,Lecture,1,1
3134,103,Thursday,14:00,Workshop,1,1
3134,92,Tuesday,16:00,Lecture,1,1
3134,92,Wednesday,9:00,Lecture,1,1
3134,92,Wednesday,14:00,Computer Workshop,1,1
3134,87,Tuesday,12:00,Lecture,1,1
3134,87,Wednesday,11:00,Lecture,1,1
3134,87,Thursday,12:00,Lecture,1,1
3134,87,Friday,11:00,Lecture,1,1
3134,87,Monday,9:00,Workshop,1,1
3134,87,Monday,10:00,Workshop,1,0
327,64,Monday,14:00,Lecture,1,1
327,64,Wednesday,10:00,Lecture,1,1
327,64,Tuesday,17:00,Workshop,1,1
327,90,Wednesday,16:00,Lecture,1,1
327,90,Thursday,11:00,Lecture,1,1
327,90,Friday,15:00,Workshop,1,1
327,79,Thursday,17:00,Lecture,1,1
327,79,Friday,16:00,Lecture,1,1
327,79,Friday,9:00,Workshop,1,1
327,79,Friday,10:00,Workshop,1,0
327,103,Monday,10:00,Lecture,1,1
327,103,Friday,17:00,Lecture,1,1
327,103,Thursday,14:00,Workshop,1,1
327,92,Tuesday,16:00,Lecture,1,1
327,92,Wednesday,9:00,Lecture,1,1
327,92,Wednesday,14:00,Computer Workshop,1,1
327,87,Tuesday,12:00,Lecture,1,1
327,87,Wednesday,11:00,Lecture,1,1
327,87,Thursday,12:00,Lecture,1,1
327,87,Friday,11:00,Lecture,1,1
327,87,Monday,9:00,Workshop,1,1
327,87,Monday,10:00,Workshop,1,0
2441,5,Monday,14:00,Lecture,1,1
2441,5,Tuesday,15:00,Lecture,1,1
2441,5,Thursday,15:00,Lecture,1,1
2441,5,Friday,15:00,Lecture,1,1
2441,5,Tuesday,9:00,Workshop,1,1
2441,5,Tuesday,10:00,Workshop,1,0
229,75,Monday,13:00,Lecture,1,1
229,75,Friday,11:00,Lecture,1,1
229,75,Thursday,9:00,Workshop,1,1
229,75,Thursday,10:00,Workshop,1,0
229,33,Tuesday,16:00,Lecture,1,1
229,33,Friday,16:00,Lecture,1,1
229,33,Friday,15:00,Workshop,1,0
229,90,Wednesday,16:00,Lecture,1,1
229,90,Thursday,11:00,Lecture,1,1
229,90,Friday,15:00,Workshop,1,1
229,53,Tuesday,13:00,Lecture,1,1
229,53,Wednesday,13:00,Lecture,1,1
229,53,Thursday,16:00,Lecture,1,1
229,53,Friday,13:00,Lecture,1,1
229,53,Wednesday,9:00,Workshop,1,1
229,53,Wednesday,10:00,Workshop,1,0
2615,75,Monday,13:00,Lecture,1,1
2615,75,Friday,11:00,Lecture,1,1
2615,75,Thursday,9:00,Workshop,1,1
2615,75,Thursday,10:00,Workshop,1,0
2615,68,Monday,11:00,Lecture,1,1
2615,68,Wednesday,11:00,Lecture,1,1
2615,68,Tuesday,17:00,Computer Workshop,1,1
2615,90,Wednesday,16:00,Lecture,1,1
2615,90,Thursday,11:00,Lecture,1,1
2615,90,Friday,15:00,Workshop,1,1
2615,86,Tuesday,9:00,Lecture,1,1
2615,86,Wednesday,9:00,Lecture,1,1
2615,86,Monday,15:00,Workshop,1,1
2615,83,Tuesday,12:00,Lecture,1,1
2615,83,Monday,16:00,Workshop,1,1
831,75,Monday,13:00,Lecture,1,1
831,75,Friday,11:00,Lecture,1,1
831,75,Thursday,9:00,Workshop,1,1
831,75,Thursday,10:00,Workshop,1,0
831,53,Tuesday,13:00,Lecture,1,1
831,53,Wednesday,13:00,Lecture,1,1
831,53,Thursday,16:00,Lecture,1,1
831,53,Friday,13:00,Lecture,1,1
831,53,Wednesday,9:00,Workshop,1,1
831,53,Wednesday,10:00,Workshop,1,0
831,61,Tuesday,10:00,Lecture,1,1
831,61,Friday,17:00,Lecture,1,1
831,61,Tuesday,9:00,Workshop,1,1
831,61,Tuesday,10:00,Lecture,1,1
1180,75,Monday,13:00,Lecture,1,1
1180,75,Friday,11:00,Lecture,1,1
1180,75,Thursday,9:00,Workshop,1,1
1180,75,Thursday,10:00,Workshop,1,0
1180,21,Tuesday,12:00,Lecture,1,1
1180,21,Wednesday,14:00,Lecture,1,1
1180,21,Thursday,12:00,Lecture,1,1
1180,21,Friday,14:00,Lecture,1,1
1180,21,Monday,16:00,Workshop,1,1
1180,73,Thursday,16:00,Lecture,1,1
1180,73,Friday,16:00,Lecture,1,1
1180,73,Thursday,9:00,Workshop,1,0
1180,73,Thursday,10:00,Workshop,1,0
375,75,Monday,13:00,Lecture,1,1
375,75,Friday,11:00,Lecture,1,1
375,75,Thursday,9:00,Workshop,1,1
375,75,Thursday,10:00,Workshop,1,0
375,79,Thursday,17:00,Lecture,1,1
375,79,Friday,16:00,Lecture,1,1
375,79,Friday,9:00,Workshop,1,1
375,79,Friday,10:00,Workshop,1,0
175,75,Monday,13:00,Lecture,1,1
175,75,Friday,11:00,Lecture,1,1
175,75,Thursday,9:00,Workshop,1,1
175,75,Thursday,10:00,Workshop,1,0
175,74,Monday,12:00,Lecture,1,1
175,74,Tuesday,11:00,Lecture,1,1
175,74,Friday,9:00,Workshop,1,1
175,74,Friday,10:00,Workshop,1,0
175,30,Tuesday,14:00,Lecture,1,1
175,30,Thursday,14:00,Lecture,1,1
175,30,Wednesday,17:00,Workshop,1,1
175,83,Tuesday,12:00,Lecture,1,1
175,83,Monday,16:00,Workshop,1,1
175,102,Wednesday,12:00,Lecture,1,1
175,102,Thursday,12:00,Lecture,1,1
175,102,Monday,15:00,Workshop,1,1
373,75,Monday,13:00,Lecture,1,1
373,75,Friday,11:00,Lecture,1,1
373,75,Thursday,9:00,Workshop,1,1
373,75,Thursday,10:00,Workshop,1,0
373,79,Thursday,17:00,Lecture,1,1
373,79,Friday,16:00,Lecture,1,1
373,79,Friday,9:00,Workshop,1,1
373,79,Friday,10:00,Workshop,1,0
373,53,Tuesday,13:00,Lecture,1,1
373,53,Wednesday,13:00,Lecture,1,1
373,53,Thursday,16:00,Lecture,1,1
373,53,Friday,13:00,Lecture,1,1
373,53,Wednesday,9:00,Workshop,1,1
373,53,Wednesday,10:00,Workshop,1,0
373,80,Thursday,10:00,Lecture,1,1
373,80,Friday,10:00,Lecture,1,1
373,80,Monday,9:00,Workshop,1,1
373,80,Monday,10:00,Workshop,1,0
2442,75,Monday,13:00,Lecture,1,1
2442,75,Friday,11:00,Lecture,1,1
2442,75,Thursday,9:00,Workshop,1,1
2442,75,Thursday,10:00,Workshop,1,0
2442,79,Thursday,17:00,Lecture,1,1
2442,79,Friday,16:00,Lecture,1,1
2442,79,Friday,9:00,Workshop,1,1
2442,79,Friday,10:00,Workshop,1,0
2442,30,Tuesday,14:00,Lecture,1,1
2442,30,Thursday,14:00,Lecture,1,1
2442,30,Wednesday,17:00,Workshop,1,1
2442,47,Wednesday,15:00,Lecture,1,1
2442,47,Tuesday,9:00,Computer Workshop,1,1
2442,47,Tuesday,10:00,Computer Workshop,1,0
2442,80,Thursday,10:00,Lecture,1,1
2442,80,Friday,10:00,Lecture,1,1
2442,80,Monday,9:00,Workshop,1,1
2442,80,Monday,10:00,Workshop,1,0
2875,75,Monday,13:00,Lecture,1,1
2875,75,Friday,11:00,Lecture,1,1
2875,75,Thursday,9:00,Workshop,1,1
2875,75,Thursday,10:00,Workshop,1,0
2875,79,Thursday,17:00,Lecture,1,1
2875,79,Friday,16:00,Lecture,1,1
2875,79,Friday,9:00,Workshop,1,1
2875,79,Friday,10:00,Workshop,1,0
2875,30,Tuesday,14:00,Lecture,1,1
2875,30,Thursday,14:00,Lecture,1,1
2875,30,Wednesday,17:00,Workshop,1,1
2661,75,Monday,13:00,Lecture,1,1
2661,75,Friday,11:00,Lecture,1,1
2661,75,Thursday,9:00,Workshop,1,1
2661,75,Thursday,10:00,Workshop,1,0
2661,36,Wednesday,10:00,Lecture,1,1
2661,36,Friday,10:00,Lecture,1,1
2661,36,Thursday,15:00,Workshop,1,1
2661,79,Thursday,17:00,Lecture,1,1
2661,79,Friday,16:00,Lecture,1,1
2661,79,Friday,9:00,Workshop,1,1
2661,79,Friday,10:00,Workshop,1,0
1522,75,Monday,13:00,Lecture,1,1
1522,75,Friday,11:00,Lecture,1,1
1522,75,Thursday,9:00,Workshop,1,1
1522,75,Thursday,10:00,Workshop,1,0
1522,79,Thursday,17:00,Lecture,1,1
1522,79,Friday,16:00,Lecture,1,1
1522,79,Friday,9:00,Workshop,1,1
1522,79,Friday,10:00,Workshop,1,0
845,75,Monday,13:00,Lecture,1,1
845,75,Friday,11:00,Lecture,1,1
845,75,Thursday,9:00,Workshop,1,1
845,75,Thursday,10:00,Workshop,1,0
845,90,Wednesday,16:00,Lecture,1,1
845,90,Thursday,11:00,Lecture,1,1
845,90,Friday,15:00,Workshop,1,1
845,30,Tuesday,14:00,Lecture,1,1
845,30,Thursday,14:00,Lecture,1,1
845,30,Wednesday,17:00,Workshop,1,1
845,53,Tuesday,13:00,Lecture,1,1
845,53,Wednesday,13:00,Lecture,1,1
845,53,Thursday,16:00,Lecture,1,1
845,53,Friday,13:00,Lecture,1,1
845,53,Wednesday,9:00,Workshop,1,1
845,53,Wednesday,10:00,Workshop,1,0
845,80,Thursday,10:00,Lecture,1,1
845,80,Friday,10:00,Lecture,1,1
845,80,Monday,9:00,Workshop,1,1
845,80,Monday,10:00,Workshop,1,0
160,75,Monday,13:00,Lecture,1,1
160,75,Friday,11:00,Lecture,1,1
160,75,Thursday,9:00,Workshop,1,1
160,75,Thursday,10:00,Workshop,1,0
160,91,Wednesday,12:00,Lecture,1,1
160,91,Thursday,15:00,Lecture,1,1
160,91,Friday,16:00,Workshop,1,1
160,90,Wednesday,16:00,Lecture,1,1
160,90,Thursday,11:00,Lecture,1,1
160,90,Friday,15:00,Workshop,1,1
160,30,Tuesday,14:00,Lecture,1,1
160,30,Thursday,14:00,Lecture,1,1
160,30,Wednesday,17:00,Workshop,1,1
160,47,Wednesday,15:00,Lecture,1,1
160,47,Tuesday,9:00,Computer Workshop,1,1
160,47,Tuesday,10:00,Computer Workshop,1,0
2822,75,Monday,13:00,Lecture,1,1
2822,75,Friday,11:00,Lecture,1,1
2822,75,Thursday,9:00,Workshop,1,1
2822,75,Thursday,10:00,Workshop,1,0
2822,36,Wednesday,10:00,Lecture,1,1
2822,36,Friday,10:00,Lecture,1,1
2822,36,Thursday,15:00,Workshop,1,1
2822,79,Thursday,17:00,Lecture,1,1
2822,79,Friday,16:00,Lecture,1,1
2822,79,Friday,9:00,Workshop,1,1
2822,79,Friday,10:00,Workshop,1,0
2822,53,Tuesday,13:00,Lecture,1,1
2822,53,Wednesday,13:00,Lecture,1,1
2822,53,Thursday,16:00,Lecture,1,1
2822,53,Friday,13:00,Lecture,1,1
2822,53,Wednesday,9:00,Workshop,1,1
2822,53,Wednesday,10:00,Workshop,1,0
2366,75,Monday,13:00,Lecture,1,1
2366,75,Friday,11:00,Lecture,1,1
2366,75,Thursday,9:00,Workshop,1,1
2366,75,Thursday,10:00,Workshop,1,0
2366,79,Thursday,17:00,Lecture,1,1
2366,79,Friday,16:00,Lecture,1,1
2366,79,Friday,9:00,Workshop,1,1
2366,79,Friday,10:00,Workshop,1,0
2366,30,Tuesday,14:00,Lecture,1,1
2366,30,Thursday,14:00,Lecture,1,1
2366,30,Wednesday,17:00,Workshop,1,1
2366,61,Tuesday,10:00,Lecture,1,1
2366,61,Friday,17:00,Lecture,1,1
2366,61,Tuesday,9:00,Workshop,1,1
2366,61,Tuesday,10:00,Lecture,1,1
387,75,Monday,13:00,Lecture,1,1
387,75,Friday,11:00,Lecture,1,1
387,75,Thursday,9:00,Workshop,1,1
387,75,Thursday,10:00,Workshop,1,0
387,19,Monday,9:00,Lecture,1,1
387,19,Tuesday,10:00,Lecture,1,1
387,19,Friday,17:00,Workshop,1,1
387,36,Wednesday,10:00,Lecture,1,1
387,36,Friday,10:00,Lecture,1,1
387,36,Thursday,15:00,Workshop,1,1
387,53,Tuesday,13:00,Lecture,1,1
387,53,Wednesday,13:00,Lecture,1,1
387,53,Thursday,16:00,Lecture,1,1
387,53,Friday,13:00,Lecture,1,1
387,53,Wednesday,9:00,Workshop,1,1
387,53,Wednesday,10:00,Workshop,1,0
1520,75,Monday,13:00,Lecture,1,1
1520,75,Friday,11:00,Lecture,1,1
1520,75,Thursday,9:00,Workshop,1,1
1520,75,Thursday,10:00,Workshop,1,0
1520,79,Thursday,17:00,Lecture,1,1
1520,79,Friday,16:00,Lecture,1,1
1520,79,Friday,9:00,Workshop,1,1
1520,79,Friday,10:00,Workshop,1,0
1520,29,Thursday,13:00,Lecture,1,1
1520,29,Wednesday,12:00,Workshop,1,1
1520,29,Friday,12:00,Computer Workshop,1,1
1520,92,Tuesday,16:00,Lecture,1,1
1520,92,Wednesday,9:00,Lecture,1,0
1520,92,Wednesday,14:00,Computer Workshop,1,1
1520,53,Tuesday,13:00,Lecture,1,1
1520,53,Wednesday,13:00,Lecture,1,1
1520,53,Thursday,16:00,Lecture,1,1
1520,53,Friday,13:00,Lecture,1,1
1520,53,Wednesday,9:00,Workshop,1,1
1520,53,Wednesday,10:00,Workshop,1,0
1904,75,Monday,13:00,Lecture,1,1
1904,75,Friday,11:00,Lecture,1,1
1904,75,Thursday,9:00,Workshop,1,1
1904,75,Thursday,10:00,Workshop,1,0
1904,91,Wednesday,12:00,Lecture,1,0
1904,91,Thursday,15:00,Lecture,1,1
1904,91,Friday,16:00,Workshop,1,1
1904,29,Thursday,13:00,Lecture,1,1
1904,29,Wednesday,12:00,Workshop,1,1
1904,29,Friday,12:00,Computer Workshop,1,1
1904,53,Tuesday,13:00,Lecture,1,1
1904,53,Wednesday,13:00,Lecture,1,1
1904,53,Thursday,16:00,Lecture,1,1
1904,53,Friday,13:00,Lecture,1,1
1904,53,Wednesday,9:00,Workshop,1,1
1904,53,Wednesday,10:00,Workshop,1,0
1452,75,Monday,13:00,Lecture,1,1
1452,75,Friday,11:00,Lecture,1,1
1452,75,Thursday,9:00,Workshop,1,1
1452,75,Thursday,10:00,Workshop,1,0
1452,38,Tuesday,15:00,Lecture,1,1
